raw06
750.043
750.978
750.978
750.366
752.134
752.134
752.108
752.108
750.8
751.932
751.932
751.385
751.385
750.796
751.464
751.464
751.6
751.6
751.268
753.144
753.144
752.309
752.309
752.516
751.823
751.823
750.844
750.844
752.242
752.255
752.255
750.982
750.982
750.992
750.918
750.918
750.02
750.02
750.064
748.564
748.564
748.312
748.312
748.449
748.331
748.331
746.995
746.995
747.568
746.974
746.974
745.016
745.016
745.45
745.003
745.003
744.644
744.644
745.099
744.32
744.32
744.352
744.352
744.141
743.842
743.842
742.667
742.667
743.905
743.007
743.007
742.194
742.194
743.316
742.004
742.004
742.702
742.702
740.774
739.483
739.483
740.265
740.265
738.739
739.711
739.711
738.981
738.981
740.125
739.168
739.168
740.162
740.162
738.915
739.789
739.789
741.318
741.318
741.019
742.491
742.491
742.309
742.309
743.015
745.219
745.219
745.804
745.804
745.886
747.395
747.395
747.419
747.419
745.745
746.675
746.675
746.697
746.697
748.027
749.181
749.181
749.339
749.339
749.739
749.955
749.955
750.522
750.522
750.859
751.15
751.15
750.889
750.889
751.468
752.197
752.197
751.58
751.58
752.174
752.005
752.005
750.982
750.982
752.637
754.942
754.942
753.727
753.727
753.723
751.677
751.677
748.682
748.682
748.642
748.122
748.122
747.023
747.023
747.052
744.156
744.156
603.543
603.543
